date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:21	2931/2931	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:21%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-find-the-perfect-wedding-dress%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed4686.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
13:59:22	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
13:59:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:59:22%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1046	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index504e.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
13:59:22	3031/3031	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2006:59:22%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-find-the-perfect-wedding-dress%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed3cfc	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
13:59:23	68164/68164	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:23%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
13:59:24	410558/410558	---MCZ	200	added ('OK')	image/jpeg	etag:%22643be-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/turkish-wedding-1.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/turkish-wedding-1.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/2/)
13:59:24	67885/67885	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:24%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/2/)
13:59:26	67430/67430	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:25%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/2/)
13:59:26	366131/366131	---MCZ	200	added ('OK')	image/jpeg	etag:%2259633-5b1b10d0f7d80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/wedding-couple-2.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/wedding-couple-2.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/2/)
13:59:26	55035/55035	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:26%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/blog/3/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/blog/3/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/2/)
13:59:40	329032/329032	---MCZ	200	added ('OK')	image/png	etag:%2250548-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bg-contact-2.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bg-contact-2.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-972.css?ver=1680540898)
13:59:43	64655/64655	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:41%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/template-kit/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/template-kit/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
13:59:45	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2006:59:44%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/divider-icon.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/divider-icon.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
13:59:47	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2006:59:46%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/list-bullet.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/list-bullet.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
13:59:49	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2006:59:48%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/form-datalist.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/form-datalist.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
13:59:56	306395/306395	---MCZ	200	added ('OK')	image/jpeg	etag:%224acdb-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/small-white-gypsophila-flowers-on-pastel-yellow-background-women-39-s-day-mother-39-s-day-e1595815432476.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/small-white-gypsophila-flowers-on-pastel-yellow-background-women-39-s-day-mother-39-s-day-e1595815432476.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-507.css?ver=1680536075)
14:00:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:59:28%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1002	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index50b4.html	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
14:00:53	12098/12098	---M-Z	200	added ('OK')	text/css	etag:%222f42-5f8c049602400;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-2039.css?ver=1680879632	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-2039a5ca.css	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
14:00:53	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2006:59:27%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcontact-2%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed340d	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
14:00:53	2528/2528	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:27%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcontact-2%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedcf3b	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
14:00:53	934/934	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
14:00:54	7209/7209	---M-Z	200	added ('OK')	text/css	etag:%221c29-5f86b82e83b40;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-2036.css?ver=1680515525	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-20369d90.css	(from https://templatekit.jegtheme.com/robbie-and-magie/2020/07/22/)
14:00:55	3523/3523	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:00:55%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1818	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1818	(from https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/)
14:00:56	3011/3011	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2007:00:55%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Four-big-family-finally-gathered%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed384e	(from https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/)
14:00:56	925/925	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/)
14:00:58	3016/3016	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2007:00:57%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Foutdoor-pre-wedding-shoot-locations-in-bali%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed501b	(from https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/)
14:00:58	2916/2916	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:00:57%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Foutdoor-pre-wedding-shoot-locations-in-bali%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedb981	(from https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/)
14:00:58	51386/51386	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2007:00:55%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/22/page/2/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/22/page/2/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/2020/07/22/)
14:00:59	51386/51386	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2007:00:58%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/13/page/2/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/13/page/2/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/2020/07/13/)
14:00:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2007:00:56%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1818	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexb4ea.html	(from https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/)
14:00:59	3511/3511	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:00:59%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/596	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/596.json	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:00	505432/505432	---MCZ	200	added ('OK')	image/jpeg	etag:%227b658-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/couple-with-bridesmaids-4DMK96U.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/couple-with-bridesmaids-4DMK96U.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-875.css?ver=1680509404)
14:01:00	922/922	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:00	2914/2914	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:01:00%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fthe-biggest-regret-couples-have-about-this%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedad88.json	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2007:01:01%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=596	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexbc2b.html	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:01	3014/3014	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2007:01:01%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fthe-biggest-regret-couples-have-about-this%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed3aa9	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:02	3505/3505	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:01:02%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/594	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/594.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/)
14:01:03	64407/64407	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2007:01:02%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/03/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/03/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/the-biggest-regret-couples-have-about-this/)
14:01:03	2863/2863	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:01:03%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-plan-a-perfect-wedding-in-moments%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed2836.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/)
14:01:04	916/916	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/)
14:01:04	2963/2963	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2007:01:04%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-plan-a-perfect-wedding-in-moments%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedd20c	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/)
14:01:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2007:01:04%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=594	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index3e9a.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-perfect-wedding-in-moments/)
14:01:05	3528/3528	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:01:05%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/592	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/592.json	(from https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/)
14:01:06	940/940	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/)
14:01:06	2902/2902	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2007:01:06%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fevery-bride-should-know-about-planning-a-wedding%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedba31.json	(from https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/)
14:01:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2007:01:07%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=592	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index568a.html	(from https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/)
14:01:07	3002/3002	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2007:01:07%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fevery-bride-should-know-about-planning-a-wedding%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed85b3	(from https://templatekit.jegtheme.com/robbie-and-magie/every-bride-should-know-about-planning-a-wedding/)
14:01:09	51386/51386	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2007:01:08%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/03/page/2/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/03/page/2/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/2020/07/03/)
14:01:09	63235/63235	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2007:01:08%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/template-kit/page/2/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/template-kit/page/2/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/template-kit/)
14:01:09	199546/199546	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/template-kit/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/template-kit/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/template-kit/)
14:01:10	51386/51386	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2007:01:10%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/template-kit/page/3/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/template-kit/page/3/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/template-kit/page/2/)
